ctry_cd,country,item_cd,item,origin,population,Protein supply (kg/ctry/y)
67,Finland,2761,Freshwater Fish,animal,5426000,7941764.899999999
67,Finland,2762,Demersal Fish,animal,5426000,1445757.7
67,Finland,2763,Pelagic Fish,animal,5426000,8991424.6
67,Finland,2764,"Marine Fish, Other",animal,5426000,1227903.8
67,Finland,2765,Crustaceans,animal,5426000,772391.1
67,Finland,2766,Cephalopods,animal,5426000,19804.899999999998
67,Finland,2767,"Molluscs, Other",animal,5426000,59414.7
67,Finland,2769,"Aquatic Animals, Others",animal,5426000,0.0
67,Finland,2775,Aquatic Plants,animal,5426000,0.0
67,Finland,2781,"Fish, Body Oil",animal,5426000,0.0
67,Finland,2782,"Fish, Liver Oil",animal,5426000,0.0
67,Finland,2805,Rice (Milled Equivalent),vegetal,5426000,1663611.5999999999
67,Finland,2848,Milk - Excluding Butter,animal,5426000,63098411.4
67,Finland,2899,Miscellaneous,vegetal,5426000,930830.2999999999
68,France,2511,Wheat and products,vegetal,64291000,609886927.85
68,France,2513,Barley and products,vegetal,64291000,3285270.1
68,France,2514,Maize and products,vegetal,64291000,42004524.85
68,France,2515,Rye and products,vegetal,64291000,1642635.05
68,France,2516,Oats,vegetal,64291000,3050607.9499999997
68,France,2520,"Cereals, Other",vegetal,64291000,4693243.0
68,France,2531,Potatoes and products,vegetal,64291000,51625673.0
68,France,2533,Sweet potatoes,vegetal,64291000,0.0
68,France,2534,"Roots, Other",vegetal,64291000,0.0
68,France,2535,Yams,vegetal,64291000,0.0
68,France,2543,"Sweeteners, Other",vegetal,64291000,0.0
68,France,2546,Beans,vegetal,64291000,8917161.7
68,France,2547,Peas,vegetal,64291000,6335878.05
68,France,2549,"Pulses, Other and products",vegetal,64291000,10794458.9
68,France,2551,Nuts and products,vegetal,64291000,16191688.35
68,France,2555,Soyabeans,vegetal,64291000,469324.3
68,France,2556,Groundnuts (Shelled Eq),vegetal,64291000,18068985.55
68,France,2558,Rape and Mustardseed,vegetal,64291000,0.0
68,France,2560,Coconuts - Incl Copra,vegetal,64291000,469324.3
68,France,2563,Olives (including preserved),vegetal,64291000,938648.6
68,France,2574,Rape and Mustard Oil,vegetal,64291000,0.0
68,France,2576,Palmkernel Oil,vegetal,64291000,0.0
68,France,2577,Palm Oil,vegetal,64291000,0.0
68,France,2578,Coconut Oil,vegetal,64291000,469324.3
68,France,2586,"Oilcrops Oil, Other",vegetal,64291000,703986.45
68,France,2601,Tomatoes and products,vegetal,64291000,11733107.5
68,France,2602,Onions,vegetal,64291000,2346621.5
68,France,2605,"Vegetables, Other",vegetal,64291000,66409388.449999996
68,France,2611,"Oranges, Mandarines",vegetal,64291000,9855810.299999999
68,France,2612,"Lemons, Limes and products",vegetal,64291000,469324.3
68,France,2613,Grapefruit and products,vegetal,64291000,938648.6
68,France,2614,"Citrus, Other",vegetal,64291000,0.0
68,France,2615,Bananas,vegetal,64291000,2346621.5
68,France,2616,Plantains,vegetal,64291000,234662.15
68,France,2617,Apples and products,vegetal,64291000,1877297.2
68,France,2618,Pineapples and products,vegetal,64291000,469324.3
68,France,2619,Dates,vegetal,64291000,234662.15
68,France,2620,Grapes and products (excl wine),vegetal,64291000,1877297.2
68,France,2625,"Fruits, Other",vegetal,64291000,11498445.35
68,France,2630,Coffee and products,vegetal,64291000,18772972.0
68,France,2633,Cocoa Beans and products,vegetal,64291000,19007634.15
68,France,2635,Tea (including mate),vegetal,64291000,1642635.05
68,France,2640,Pepper,vegetal,64291000,703986.45
68,France,2641,Pimento,vegetal,64291000,469324.3
68,France,2642,Cloves,vegetal,64291000,0.0
68,France,2645,"Spices, Other",vegetal,64291000,1407972.9
68,France,2655,Wine,vegetal,64291000,0.0
68,France,2656,Beer,vegetal,64291000,7509188.8
68,France,2657,"Beverages, Fermented",vegetal,64291000,469324.3
68,France,2680,Infant food,vegetal,64291000,0.0
68,France,2731,Bovine Meat,animal,64291000,220582421.0
68,France,2732,Mutton & Goat Meat,animal,64291000,26751485.099999998
68,France,2733,Pigmeat,animal,64291000,203921408.35
68,France,2734,Poultry Meat,animal,64291000,205564043.4
68,France,2735,"Meat, Other",animal,64291000,43412497.75
68,France,2736,"Offals, Edible",animal,64291000,68756009.95
68,France,2737,"Fats, Animals, Raw",animal,64291000,469324.3
68,France,2740,"Butter, Ghee",animal,64291000,4693243.0
68,France,2743,Cream,animal,64291000,7039864.5
68,France,2744,Eggs,animal,64291000,96211481.49999999
68,France,2745,Honey,vegetal,64291000,234662.15
68,France,2761,Freshwater Fish,animal,64291000,30506079.5
68,France,2762,Demersal Fish,animal,64291000,89640941.3
68,France,2763,Pelagic Fish,animal,64291000,49279051.5
68,France,2764,"Marine Fish, Other",animal,64291000,1642635.05
68,France,2765,Crustaceans,animal,64291000,22527566.4
68,France,2766,Cephalopods,animal,64291000,4223918.7
68,France,2767,"Molluscs, Other",animal,64291000,14079729.0
68,France,2769,"Aquatic Animals, Others",animal,64291000,234662.15
68,France,2775,Aquatic Plants,animal,64291000,0.0
68,France,2781,"Fish, Body Oil",animal,64291000,0.0
68,France,2782,"Fish, Liver Oil",animal,64291000,0.0
68,France,2805,Rice (Milled Equivalent),vegetal,64291000,23700877.15
68,France,2848,Milk - Excluding Butter,animal,64291000,537610985.65
68,France,2899,Miscellaneous,vegetal,64291000,2111959.35
70,French Polynesia,2511,Wheat and products,vegetal,277000,1387160.5999999999
70,French Polynesia,2513,Barley and products,vegetal,277000,30331.5
70,French Polynesia,2516,Oats,vegetal,277000,0.0
70,French Polynesia,2520,"Cereals, Other",vegetal,277000,3033.15
70,French Polynesia,2531,Potatoes and products,vegetal,277000,95038.69999999998
70,French Polynesia,2532,Cassava and products,vegetal,277000,18198.899999999998
70,French Polynesia,2534,"Roots, Other",vegetal,277000,68751.4
70,French Polynesia,2536,Sugar cane,vegetal,277000,6066.3
70,French Polynesia,2546,Beans,vegetal,277000,51563.549999999996
70,French Polynesia,2547,Peas,vegetal,277000,8088.4
70,French Polynesia,2549,"Pulses, Other and products",vegetal,277000,126381.25
70,French Polynesia,2551,Nuts and products,vegetal,277000,26287.3
70,French Polynesia,2555,Soyabeans,vegetal,277000,36397.799999999996
70,French Polynesia,2556,Groundnuts (Shelled Eq),vegetal,277000,65718.25
70,French Polynesia,2558,Rape and Mustardseed,vegetal,277000,101105.0
70,French Polynesia,2560,Coconuts - Incl Copra,vegetal,277000,122337.05
70,French Polynesia,2561,Sesame seed,vegetal,277000,1011.05
70,French Polynesia,2563,Olives (including preserved),vegetal,277000,1011.05
70,French Polynesia,2586,"Oilcrops Oil, Other",vegetal,277000,3033.15
70,French Polynesia,2601,Tomatoes and products,vegetal,277000,14154.700000000003
70,French Polynesia,2602,Onions,vegetal,277000,26287.3
70,French Polynesia,2605,"Vegetables, Other",vegetal,277000,162779.05
70,French Polynesia,2611,"Oranges, Mandarines",vegetal,277000,16176.8
70,French Polynesia,2613,Grapefruit and products,vegetal,277000,1011.05
70,French Polynesia,2614,"Citrus, Other",vegetal,277000,2022.1
70,French Polynesia,2615,Bananas,vegetal,277000,2022.1
70,French Polynesia,2617,Apples and products,vegetal,277000,4044.2
70,French Polynesia,2618,Pineapples and products,vegetal,277000,10110.5
70,French Polynesia,2620,Grapes and products (excl wine),vegetal,277000,2022.1
70,French Polynesia,2625,"Fruits, Other",vegetal,277000,47519.34999999999
70,French Polynesia,2630,Coffee and products,vegetal,277000,28309.400000000005
70,French Polynesia,2633,Cocoa Beans and products,vegetal,277000,37408.85
70,French Polynesia,2635,Tea (including mate),vegetal,277000,2022.1
70,French Polynesia,2640,Pepper,vegetal,277000,2022.1
70,French Polynesia,2645,"Spices, Other",vegetal,277000,4044.2
70,French Polynesia,2656,Beer,vegetal,277000,71784.55
70,French Polynesia,2680,Infant food,vegetal,277000,80884.0
70,French Polynesia,2731,Bovine Meat,animal,277000,1272911.95
70,French Polynesia,2732,Mutton & Goat Meat,animal,277000,99082.9
70,French Polynesia,2733,Pigmeat,animal,277000,424641.0
70,French Polynesia,2734,Poultry Meat,animal,277000,1704630.3
70,French Polynesia,2735,"Meat, Other",animal,277000,158734.85
70,French Polynesia,2736,"Offals, Edible",animal,277000,219397.85
70,French Polynesia,2737,"Fats, Animals, Raw",animal,277000,2022.1
70,French Polynesia,2740,"Butter, Ghee",animal,277000,10110.5
70,French Polynesia,2743,Cream,animal,277000,35386.75
70,French Polynesia,2744,Eggs,animal,277000,279049.79999999993
70,French Polynesia,2761,Freshwater Fish,animal,277000,53585.65
70,French Polynesia,2762,Demersal Fish,animal,277000,10110.5
70,French Polynesia,2763,Pelagic Fish,animal,277000,790641.1
70,French Polynesia,2764,"Marine Fish, Other",animal,277000,356900.64999999997
70,French Polynesia,2765,Crustaceans,animal,277000,95038.69999999998
70,French Polynesia,2766,Cephalopods,animal,277000,5055.25
70,French Polynesia,2767,"Molluscs, Other",animal,277000,26287.3
70,French Polynesia,2769,"Aquatic Animals, Others",animal,277000,18198.899999999998
70,French Polynesia,2775,Aquatic Plants,animal,277000,0.0
70,French Polynesia,2781,"Fish, Body Oil",animal,277000,0.0
70,French Polynesia,2805,Rice (Milled Equivalent),vegetal,277000,630895.2
70,French Polynesia,2848,Milk - Excluding Butter,animal,277000,888712.9499999998
70,French Polynesia,2899,Miscellaneous,vegetal,277000,86950.3
72,Djibouti,2511,Wheat and products,vegetal,873000,8982602.549999999
72,Djibouti,2513,Barley and products,vegetal,873000,0.0
72,Djibouti,2514,Maize and products,vegetal,873000,66915.45
72,Djibouti,2515,Rye and products,vegetal,873000,0.0
72,Djibouti,2516,Oats,vegetal,873000,22305.15
72,Djibouti,2518,Sorghum and products,vegetal,873000,223051.5
72,Djibouti,2520,"Cereals, Other",vegetal,873000,22305.15
72,Djibouti,2531,Potatoes and products,vegetal,873000,232610.85
72,Djibouti,2534,"Roots, Other",vegetal,873000,0.0
72,Djibouti,2546,Beans,vegetal,873000,299526.3
72,Djibouti,2547,Peas,vegetal,873000,1886378.4
72,Djibouti,2549,"Pulses, Other and products",vegetal,873000,334577.25
72,Djibouti,2551,Nuts and products,vegetal,873000,0.0
72,Djibouti,2556,Groundnuts (Shelled Eq),vegetal,873000,44610.3
72,Djibouti,2558,Rape and Mustardseed,vegetal,873000,0.0
72,Djibouti,2561,Sesame seed,vegetal,873000,12745.8
72,Djibouti,2570,"Oilcrops, Other",vegetal,873000,0.0
72,Djibouti,2586,"Oilcrops Oil, Other",vegetal,873000,6372.9
72,Djibouti,2601,Tomatoes and products,vegetal,873000,66915.45
72,Djibouti,2602,Onions,vegetal,873000,146576.69999999998
72,Djibouti,2605,"Vegetables, Other",vegetal,873000,516204.89999999997
72,Djibouti,2611,"Oranges, Mandarines",vegetal,873000,22305.15
72,Djibouti,2612,"Lemons, Limes and products",vegetal,873000,15932.25
72,Djibouti,2614,"Citrus, Other",vegetal,873000,0.0
72,Djibouti,2615,Bananas,vegetal,873000,31864.5
72,Djibouti,2618,Pineapples and products,vegetal,873000,0.0
72,Djibouti,2619,Dates,vegetal,873000,9559.35
72,Djibouti,2620,Grapes and products (excl wine),vegetal,873000,19118.7
72,Djibouti,2625,"Fruits, Other",vegetal,873000,70101.9
72,Djibouti,2630,Coffee and products,vegetal,873000,28678.05
72,Djibouti,2633,Cocoa Beans and products,vegetal,873000,22305.15
72,Djibouti,2635,Tea (including mate),vegetal,873000,130644.45
72,Djibouti,2640,Pepper,vegetal,873000,130644.45
72,Djibouti,2641,Pimento,vegetal,873000,57356.1
72,Djibouti,2642,Cloves,vegetal,873000,0.0
72,Djibouti,2645,"Spices, Other",vegetal,873000,12745.8
72,Djibouti,2656,Beer,vegetal,873000,9559.35
72,Djibouti,2680,Infant food,vegetal,873000,63729.0
72,Djibouti,2731,Bovine Meat,animal,873000,1287325.8
72,Djibouti,2732,Mutton & Goat Meat,animal,873000,640476.45
72,Djibouti,2733,Pigmeat,animal,873000,12745.8
72,Djibouti,2734,Poultry Meat,animal,873000,219865.05
72,Djibouti,2735,"Meat, Other",animal,873000,86034.15000000001
72,Djibouti,2736,"Offals, Edible",animal,873000,388746.89999999997
72,Djibouti,2737,"Fats, Animals, Raw",animal,873000,6372.9
72,Djibouti,2740,"Butter, Ghee",animal,873000,0.0
72,Djibouti,2743,Cream,animal,873000,0.0
72,Djibouti,2744,Eggs,animal,873000,63729.0
72,Djibouti,2761,Freshwater Fish,animal,873000,0.0
72,Djibouti,2762,Demersal Fish,animal,873000,47796.75
72,Djibouti,2763,Pelagic Fish,animal,873000,258102.44999999998
72,Djibouti,2764,"Marine Fish, Other",animal,873000,35050.95
72,Djibouti,2765,Crustaceans,animal,873000,3186.45
72,Djibouti,2766,Cephalopods,animal,873000,0.0
72,Djibouti,2767,"Molluscs, Other",animal,873000,0.0
72,Djibouti,2769,"Aquatic Animals, Others",animal,873000,0.0
72,Djibouti,2775,Aquatic Plants,animal,873000,0.0
72,Djibouti,2781,"Fish, Body Oil",animal,873000,0.0
72,Djibouti,2805,Rice (Milled Equivalent),vegetal,873000,2542787.1
72,Djibouti,2848,Milk - Excluding Butter,animal,873000,1752547.5
72,Djibouti,2899,Miscellaneous,vegetal,873000,76474.8
73,Georgia,2511,Wheat and products,vegetal,4341000,56264352.15
73,Georgia,2513,Barley and products,vegetal,4341000,2915415.6
73,Georgia,2514,Maize and products,vegetal,4341000,8920537.95
73,Georgia,2515,Rye and products,vegetal,4341000,63378.6
73,Georgia,2516,Oats,vegetal,4341000,427805.55
73,Georgia,2520,"Cereals, Other",vegetal,4341000,1093280.8499999999
73,Georgia,2531,Potatoes and products,vegetal,4341000,3834405.3
73,Georgia,2549,"Pulses, Other and products",vegetal,4341000,47533.95
73,Georgia,2551,Nuts and products,vegetal,4341000,665475.2999999999
73,Georgia,2556,Groundnuts (Shelled Eq),vegetal,4341000,443650.2
73,Georgia,2558,Rape and Mustardseed,vegetal,4341000,0.0
73,Georgia,2560,Coconuts - Incl Copra,vegetal,4341000,0.0
73,Georgia,2561,Sesame seed,vegetal,4341000,15844.65
73,Georgia,2563,Olives (including preserved),vegetal,4341000,15844.65
73,Georgia,2570,"Oilcrops, Other",vegetal,4341000,0.0
73,Georgia,2586,"Oilcrops Oil, Other",vegetal,4341000,63378.6
73,Georgia,2601,Tomatoes and products,vegetal,4341000,792232.5
73,Georgia,2602,Onions,vegetal,4341000,380271.6
73,Georgia,2605,"Vegetables, Other",vegetal,4341000,1505241.75
73,Georgia,2611,"Oranges, Mandarines",vegetal,4341000,443650.2
73,Georgia,2612,"Lemons, Limes and products",vegetal,4341000,31689.3
73,Georgia,2613,Grapefruit and products,vegetal,4341000,0.0
73,Georgia,2614,"Citrus, Other",vegetal,4341000,0.0
73,Georgia,2615,Bananas,vegetal,4341000,110912.55
73,Georgia,2617,Apples and products,vegetal,4341000,31689.3
73,Georgia,2618,Pineapples and products,vegetal,4341000,0.0
73,Georgia,2619,Dates,vegetal,4341000,0.0
73,Georgia,2620,Grapes and products (excl wine),vegetal,4341000,95067.9
73,Georgia,2625,"Fruits, Other",vegetal,4341000,411960.89999999997
73,Georgia,2630,Coffee and products,vegetal,4341000,475339.5
73,Georgia,2633,Cocoa Beans and products,vegetal,4341000,681319.95
73,Georgia,2635,Tea (including mate),vegetal,4341000,301048.35
73,Georgia,2640,Pepper,vegetal,4341000,31689.3
73,Georgia,2641,Pimento,vegetal,4341000,31689.3
73,Georgia,2645,"Spices, Other",vegetal,4341000,190135.8
73,Georgia,2656,Beer,vegetal,4341000,253514.4
73,Georgia,2680,Infant food,vegetal,4341000,190135.8
73,Georgia,2731,Bovine Meat,animal,4341000,3755182.05
73,Georgia,2732,Mutton & Goat Meat,animal,4341000,364426.95
73,Georgia,2733,Pigmeat,animal,4341000,3438289.05
73,Georgia,2734,Poultry Meat,animal,4341000,6575529.75
73,Georgia,2735,"Meat, Other",animal,4341000,79223.25
73,Georgia,2736,"Offals, Edible",animal,4341000,1663688.25
73,Georgia,2737,"Fats, Animals, Raw",animal,4341000,316893.0
73,Georgia,2740,"Butter, Ghee",animal,4341000,15844.65
73,Georgia,2743,Cream,animal,4341000,0.0
73,Georgia,2744,Eggs,animal,4341000,2852037.0
73,Georgia,2745,Honey,vegetal,4341000,15844.65
73,Georgia,2761,Freshwater Fish,animal,4341000,205980.44999999998
73,Georgia,2762,Demersal Fish,animal,4341000,126757.2
73,Georgia,2763,Pelagic Fish,animal,4341000,3501667.65
73,Georgia,2764,"Marine Fish, Other",animal,4341000,1172504.0999999999
73,Georgia,2765,Crustaceans,animal,4341000,15844.65
73,Georgia,2766,Cephalopods,animal,4341000,0.0
73,Georgia,2767,"Molluscs, Other",animal,4341000,15844.65
73,Georgia,2769,"Aquatic Animals, Others",animal,4341000,0.0
73,Georgia,2775,Aquatic Plants,animal,4341000,0.0
73,Georgia,2781,"Fish, Body Oil",animal,4341000,0.0
73,Georgia,2805,Rice (Milled Equivalent),vegetal,4341000,823921.7999999999
73,Georgia,2848,Milk - Excluding Butter,animal,4341000,21564568.65
73,Georgia,2899,Miscellaneous,vegetal,4341000,316893.0
74,Gabon,2511,Wheat and products,vegetal,1672000,8275396.8
74,Gabon,2513,Barley and products,vegetal,1672000,305140.0
74,Gabon,2514,Maize and products,vegetal,1672000,2239727.6
74,Gabon,2516,Oats,vegetal,1672000,24411.2
74,Gabon,2520,"Cereals, Other",vegetal,1672000,0.0
74,Gabon,2531,Potatoes and products,vegetal,1672000,48822.4
74,Gabon,2532,Cassava and products,vegetal,1672000,854392.0
74,Gabon,2533,Sweet potatoes,vegetal,1672000,48822.4
74,Gabon,2534,"Roots, Other",vegetal,1672000,598074.4
74,Gabon,2535,Yams,vegetal,1672000,1891868.0
74,Gabon,2536,Sugar cane,vegetal,1672000,18308.399999999998
74,Gabon,2546,Beans,vegetal,1672000,0.0
74,Gabon,2549,"Pulses, Other and products",vegetal,1672000,97644.8
74,Gabon,2551,Nuts and products,vegetal,1672000,6102.8
74,Gabon,2556,Groundnuts (Shelled Eq),vegetal,1672000,3460287.6
74,Gabon,2558,Rape and Mustardseed,vegetal,1672000,0.0
74,Gabon,2563,Olives (including preserved),vegetal,1672000,0.0
74,Gabon,2586,"Oilcrops Oil, Other",vegetal,1672000,24411.2
74,Gabon,2601,Tomatoes and products,vegetal,1672000,170878.40000000002
74,Gabon,2602,Onions,vegetal,1672000,54925.2
74,Gabon,2605,"Vegetables, Other",vegetal,1672000,811672.4
74,Gabon,2611,"Oranges, Mandarines",vegetal,1672000,24411.2
74,Gabon,2613,Grapefruit and products,vegetal,1672000,6102.8
74,Gabon,2614,"Citrus, Other",vegetal,1672000,6102.8
74,Gabon,2615,Bananas,vegetal,1672000,152570.0
74,Gabon,2616,Plantains,vegetal,1672000,1550111.2
74,Gabon,2617,Apples and products,vegetal,1672000,6102.8
74,Gabon,2618,Pineapples and products,vegetal,1672000,6102.8
74,Gabon,2620,Grapes and products (excl wine),vegetal,1672000,0.0
74,Gabon,2625,"Fruits, Other",vegetal,1672000,109850.4
74,Gabon,2630,Coffee and products,vegetal,1672000,18308.399999999998
74,Gabon,2633,Cocoa Beans and products,vegetal,1672000,24411.2
74,Gabon,2635,Tea (including mate),vegetal,1672000,24411.2
74,Gabon,2640,Pepper,vegetal,1672000,0.0
74,Gabon,2641,Pimento,vegetal,1672000,0.0
74,Gabon,2645,"Spices, Other",vegetal,1672000,0.0
74,Gabon,2656,Beer,vegetal,1672000,695719.2
74,Gabon,2680,Infant food,vegetal,1672000,335654.00000000006
74,Gabon,2731,Bovine Meat,animal,1672000,1782017.5999999999
74,Gabon,2732,Mutton & Goat Meat,animal,1672000,311242.8
74,Gabon,2733,Pigmeat,animal,1672000,1702681.2
74,Gabon,2734,Poultry Meat,animal,1672000,7213509.6
74,Gabon,2735,"Meat, Other",animal,1672000,5309435.999999999
74,Gabon,2736,"Offals, Edible",animal,1672000,1769812.0
74,Gabon,2737,"Fats, Animals, Raw",animal,1672000,12205.6
74,Gabon,2740,"Butter, Ghee",animal,1672000,6102.8
74,Gabon,2743,Cream,animal,1672000,6102.8
74,Gabon,2744,Eggs,animal,1672000,213598.0
74,Gabon,2761,Freshwater Fish,animal,1672000,1183943.2
74,Gabon,2762,Demersal Fish,animal,1672000,768952.7999999999
74,Gabon,2763,Pelagic Fish,animal,1672000,3283306.4
74,Gabon,2764,"Marine Fish, Other",animal,1672000,939831.2
74,Gabon,2765,Crustaceans,animal,1672000,24411.2
74,Gabon,2766,Cephalopods,animal,1672000,36616.799999999996
74,Gabon,2767,"Molluscs, Other",animal,1672000,0.0
74,Gabon,2769,"Aquatic Animals, Others",animal,1672000,0.0
74,Gabon,2775,Aquatic Plants,animal,1672000,0.0
74,Gabon,2781,"Fish, Body Oil",animal,1672000,0.0
74,Gabon,2805,Rice (Milled Equivalent),vegetal,1672000,4351296.399999999
